ticket_id,booking_id,customer_id,category,severity,workflow,created_ts,resolved_ts,first_response_hours,resolution_hours,csat_score,escalated_flag
TCK106826,CNR3469894,CID4502184,Driver Complaint,Critical,legacy_manual,2024-07-29 12:22:40.958660665,2024-07-31 08:40:32.727264329,14.524914912189791,44.297713501018336,2,False
TCK106827,CNR2556553,CID2933203,Service Availability Complaint,Low,legacy_manual,2024-03-24 22:44:14.192302407,2024-03-24 23:51:38.440189683,0.25565860633462656,1.123402190909659,4,False
TCK106828,CNR2249769,CID3088138,Ride Safety Concern,Critical,auto_routing,2024-07-24 23:56:44.792993775,2024-07-26 05:08:58.151704153,9.564338270500498,29.20371075288315,3,True
TCK106829,CNR1469384,CID9903640,Driver Complaint,High,legacy_manual,2024-05-02 15:30:02.635273988,2024-05-03 18:32:15.462500489,4.777397156480724,27.03689645180642,3,True
TCK106830,CNR5632043,CID4872218,Refund Request,Medium,auto_routing,2024-04-03 18:50:24.953942350,2024-04-04 02:40:35.651467178,1.2510201558388965,7.83630486800771,4,False
TCK106831,CNR9707234,CID8349191,Driver Complaint,High,legacy_manual,2024-06-09 12:51:08.705675872,2024-06-10 07:47:27.360786540,5.430290815966326,18.93851530851903,3,False
TCK106832,CNR8942506,CID1992265,Refund Request,High,legacy_manual,2024-07-15 18:25:26.191572257,2024-07-16 04:49:46.662736878,2.0922126550771,10.40568643461724,3,False
TCK106833,CNR7528358,CID9467312,Service Availability Complaint,Low,auto_routing,2024-04-30 02:36:19.758707684,2024-04-30 06:46:38.186728572,0.8856152328165448,4.171785561357911,5,False
TCK106834,CNR5867595,CID2347801,General Inquiry,Low,legacy_manual,2024-12-24 16:53:48.374297039,2024-12-25 01:14:08.834544414,2.148540810698612,8.33901673538243,4,False
TCK106835,CNR3875639,CID8263118,Refund Request,Medium,auto_routing,2024-05-03 11:11:16.447577583,2024-05-04 08:33:55.555249039,6.577760512834103,21.37752990873751,3,False
TCK106836,CNR2344415,CID6734667,Refund Request,High,legacy_manual,2024-10-19 19:12:33.326702238,2024-10-20 14:22:01.050397508,3.9333889949973377,19.157701026464455,3,False
TCK106837,CNR1060223,CID3669093,Driver Complaint,High,legacy_manual,2024-11-30 14:48:24.866551573,2024-12-02 05:39:47.701906556,12.189474020859407,38.85634315416208,1,True
TCK106838,CNR8618380,CID2935704,Refund Request,Medium,legacy_manual,2024-03-01 11:23:34.471798253,2024-03-01 13:20:39.837363821,0.39041724065749,1.9514904348800197,4,False
TCK106839,CNR3770646,CID9244031,Refund Request,High,legacy_manual,2024-02-19 02:11:55.908878447,2024-02-19 10:59:00.100168153,2.268252859907811,8.784497580473596,3,False
TCK106840,CNR3666712,CID7396782,Service Availability Complaint,Low,legacy_manual,2024-03-01 20:14:50.241115646,2024-03-02 02:24:09.400034302,2.152493403361372,6.155321921849342,3,False
TCK106841,CNR6806721,CID3887902,Vehicle Issue,Medium,legacy_manual,2024-11-11 03:32:09.951684115,2024-11-12 06:09:59.703658534,8.318601227915126,26.63048665956061,4,False
TCK106842,CNR7558174,CID4031557,General Inquiry,Low,legacy_manual,2024-07-04 18:18:34.437820909,2024-07-05 04:23:05.822249048,1.5480925130305976,10.07538456337236,3,False
TCK106843,CNR4619800,CID1978525,Driver Complaint,High,legacy_manual,2024-10-21 13:25:47.209739548,2024-10-22 04:02:26.589171011,3.84210307226832,14.61093873096174,3,False
TCK106844,CNR5082282,CID8681864,Booking Issue,Low,auto_routing,2024-02-27 00:35:51.528925005,2024-02-27 05:23:31.584976481,1.5914765066614545,4.794460014299314,4,False
TCK106845,CNR6639031,CID5347354,Refund Request,Medium,legacy_manual,2024-12-11 19:40:08.767196272,2024-12-11 20:18:45.266623244,0.22136435017955855,0.6434720630477083,4,False
TCK106846,CNR5268928,CID8811337,Booking Issue,Medium,legacy_manual,2024-11-04 23:24:10.072760324,2024-11-06 02:31:17.961078662,5.874422497187911,27.118857866204692,3,False
TCK106847,CNR7454482,CID7484854,Driver Complaint,High,auto_routing,2024-05-15 02:16:19.572042221,2024-05-15 12:02:13.646147389,3.2697175425545946,9.765020584769482,4,False
TCK106848,CNR9021887,CID7843125,Refund Request,High,legacy_manual,2024-12-14 20:29:04.416022084,2024-12-17 14:15:08.553501800,14.608149102782523,65.76781596658836,3,False
TCK106849,CNR6922055,CID6546884,Refund Request,Medium,auto_routing,2024-08-06 21:21:21.475073198,2024-08-07 01:09:37.858862111,1.2025074959597108,3.8045510524757833,4,False
TCK106850,CNR7532538,CID4692551,Vehicle Issue,Medium,legacy_manual,2024-08-25 17:55:17.262600666,2024-08-25 22:10:44.418633468,1.2874935056230754,4.257543342445354,4,False
TCK106851,CNR7317020,CID7691253,Service Availability Complaint,Low,auto_routing,2024-07-18 09:05:06.377714346,2024-07-18 14:12:20.069251792,0.856639593835847,5.1204698715128325,5,False
TCK106852,CNR8929315,CID7729953,Refund Request,High,auto_routing,2024-01-17 00:29:50.716886820,2024-01-17 10:55:28.560578430,2.052404067952557,10.427178803224692,4,False
TCK106853,CNR8324086,CID7273313,Service Availability Complaint,Medium,auto_routing,2024-05-21 15:19:16.769370143,2024-05-21 23:18:16.004060210,2.583984004379319,7.983120747240649,4,False
TCK106854,CNR8666031,CID1474206,Service Availability Complaint,Medium,legacy_manual,2024-10-22 11:12:10.375048284,2024-10-23 16:12:41.962570749,4.414670943194943,29.008774311795612,3,False
TCK106855,CNR3805376,CID9117781,Vehicle Issue,Medium,legacy_manual,2024-06-23 00:16:55.385620953,2024-06-23 13:37:40.123888402,3.141214547526816,13.345760629847103,3,False
TCK106856,CNR2199488,CID9606298,Refund Request,Medium,auto_routing,2024-03-10 09:47:24.846414046,2024-03-10 16:15:41.367503454,1.901851325094474,6.471255858168998,4,False
TCK106857,CNR2399078,CID9861059,Refund Request,Medium,legacy_manual,2024-09-07 20:05:10.004778482,2024-09-07 22:18:59.272726554,0.7235122527629932,2.2303522077983504,4,False
TCK106858,CNR6084514,CID8674954,Driver Complaint,High,legacy_manual,2024-08-11 15:26:16.435189103,2024-08-12 06:27:59.583824423,3.624396445469286,15.028652398699824,3,False
TCK106859,CNR3132468,CID5868984,Refund Request,Medium,legacy_manual,2024-07-29 01:37:14.277993891,2024-07-29 07:27:29.345314463,1.1214233081856175,5.837518700158675,4,False
TCK106860,CNR1790891,CID5760879,Refund Request,Medium,legacy_manual,2024-12-18 19:27:24.617177520,2024-12-19 06:57:04.968007792,2.06939254813889,11.494541897297662,4,False
TCK106861,CNR4831363,CID4029958,Vehicle Issue,High,auto_routing,2024-08-22 15:39:57.020556019,2024-08-23 06:32:21.150626444,3.516849152796094,14.87336946400699,4,False
TCK106862,CNR1635691,CID1056816,Service Availability Complaint,Low,auto_routing,2024-09-10 01:32:30.572855582,2024-09-10 05:09:19.637017719,1.192805809333469,3.6136289339273264,4,False
TCK106863,CNR9371248,CID7957224,Booking Issue,Low,legacy_manual,2024-09-12 00:43:07.657222081,2024-09-12 13:41:29.440734670,4.101783452548327,12.972717642386,3,False
TCK106864,CNR3199383,CID4734514,Driver Complaint,Critical,legacy_manual,2024-09-15 12:23:30.114428672,2024-09-16 19:39:09.407814079,6.3826187928123055,31.260914829280104,3,True
TCK106865,CNR6616700,CID8479864,Refund Request,Medium,legacy_manual,2024-02-09 11:51:29.380151349,2024-02-09 14:36:14.855338751,0.724710928239609,2.7459653298337385,3,False
TCK106866,CNR7695331,CID5719301,Refund Request,Medium,auto_routing,2024-04-29 18:18:57.356054295,2024-04-30 02:55:44.760059317,2.4156700457407827,8.613167779173331,4,False
TCK106867,CNR8345493,CID1568782,Refund Request,High,auto_routing,2024-11-11 00:58:26.607187487,2024-11-11 11:53:08.807676740,3.755682272121158,10.91172235812592,3,True
TCK106868,CNR2239997,CID4773039,Driver Complaint,Critical,legacy_manual,2024-10-10 13:43:05.762948140,2024-10-12 00:24:14.847692905,5.392997317826087,34.68585687354639,2,False
TCK106869,CNR8950471,CID6305048,Driver Complaint,High,legacy_manual,2024-03-07 14:07:18.684381648,2024-03-07 23:45:56.731720510,1.4875293486241659,9.64390203857309,3,False
TCK106870,CNR8023761,CID4295098,Driver Complaint,High,auto_routing,2024-01-30 02:30:00.403936505,2024-01-31 12:39:24.563471690,6.341493595653289,34.15671098199554,2,True
TCK106871,CNR4075729,CID3983522,Driver Complaint,High,auto_routing,2024-07-22 22:27:46.494936513,2024-07-23 09:37:56.543340621,3.726074522716277,11.169457890030259,3,False
TCK106872,CNR4979009,CID1103441,General Inquiry,Low,auto_routing,2024-09-29 02:35:28.155162014,2024-09-29 03:44:53.346043516,0.3670618930426028,1.1569974670839935,5,False
TCK106873,CNR7291417,CID3740830,Service Availability Complaint,Low,legacy_manual,2024-01-13 23:23:51.947482671,2024-01-14 00:28:45.559599437,0.3380056823203011,1.0815589213235655,5,False
TCK106874,CNR2039443,CID9080614,Refund Request,Medium,auto_routing,2024-07-01 21:55:26.068588941,2024-07-01 23:55:31.454830428,0.49468463826113024,2.0014961781907035,4,False
TCK106875,CNR8117909,CID8426738,Service Availability Complaint,Medium,legacy_manual,2024-05-27 16:32:45.785255267,2024-05-28 09:54:09.005190049,4.3327482872885925,17.356449981883937,4,False
TCK106876,CNR4147228,CID9836238,General Inquiry,Low,legacy_manual,2024-12-28 18:14:33.193117732,2024-12-28 19:01:22.491737776,0.2399895875631249,0.7803607277896403,4,False
TCK106877,CNR6015570,CID7356508,General Inquiry,Medium,auto_routing,2024-10-23 23:38:42.675274621,2024-10-24 09:36:33.265549057,2.1923413701905363,9.964052854010435,4,False
TCK106878,CNR8865788,CID4887522,Ride Safety Concern,Critical,legacy_manual,2024-01-12 07:21:32.807545334,2024-01-14 08:38:30.058729109,7.624632688738587,49.28256977327085,1,False
TCK106879,CNR5338491,CID4553427,Service Availability Complaint,Medium,legacy_manual,2024-01-20 08:38:25.275973210,2024-01-20 20:08:45.120754819,3.173182085861241,11.50551243933626,4,False
TCK106880,CNR8665202,CID7529580,Booking Issue,Low,legacy_manual,2024-05-29 00:59:13.708690644,2024-05-29 04:26:24.778827685,0.7231280448122765,3.4530750380671997,5,False
TCK106881,CNR5058381,CID4204581,Driver Complaint,High,auto_routing,2024-07-05 15:59:53.762664810,2024-07-07 02:27:15.817517869,11.742345358400264,34.456126348071756,2,False
TCK106882,CNR5415670,CID8695196,Ride Safety Concern,Critical,legacy_manual,2024-10-01 14:46:13.239472089,2024-10-02 08:35:26.556682205,3.7320374440069033,17.8203658916992,3,True
TCK106883,CNR8495538,CID7205042,Ride Safety Concern,High,auto_routing,2024-12-18 02:05:04.239181483,2024-12-19 06:10:43.003964799,4.844400994615386,28.09410132869866,2,False
TCK106884,CNR2570507,CID3816314,Booking Issue,Low,auto_routing,2024-07-22 18:21:27.908007027,2024-07-23 03:17:33.851144562,2.2856763390842914,8.934984204870645,4,False
TCK106885,CNR5043930,CID9046969,Refund Request,Medium,legacy_manual,2024-10-14 09:25:32.748419333,2024-10-14 17:53:25.789103461,2.694136525763993,8.464733523369489,3,False
TCK106886,CNR1688263,CID7856565,Driver Complaint,Critical,legacy_manual,2024-09-10 13:51:35.011816781,2024-09-13 16:01:48.039132048,18.903879622787926,74.17028536535204,2,False
TCK106887,CNR6697221,CID9889257,Refund Request,Medium,auto_routing,2024-05-31 13:45:06.060627435,2024-05-31 23:21:43.772947969,3.21978295569355,9.610475644593215,4,False
TCK106888,CNR9291261,CID9836164,Vehicle Issue,Medium,legacy_manual,2024-06-23 12:00:29.376866456,2024-06-24 06:30:19.951400373,5.06894159738421,18.49738181497732,4,False
TCK106889,CNR4676482,CID9638813,Refund Request,Medium,legacy_manual,2024-08-09 22:43:42.072577735,2024-08-10 15:09:02.312244609,4.982129168743722,16.42228879635356,4,False
TCK106890,CNR4888744,CID7845311,General Inquiry,Medium,auto_routing,2024-04-06 08:45:34.919239271,2024-04-06 20:52:54.806158824,2.413939113726575,12.12219081098667,4,False
TCK106891,CNR9023360,CID5212901,Refund Request,Medium,legacy_manual,2024-07-23 21:03:38.432185745,2024-07-25 06:25:29.769173826,10.33666402378831,33.3642602744665,3,False
TCK106892,CNR7013155,CID4526637,Driver Complaint,High,legacy_manual,2024-02-21 23:05:44.837424457,2024-02-23 06:46:52.184523721,7.82272361592563,31.685374194240456,3,False
TCK106893,CNR6416001,CID1015015,Refund Request,Medium,auto_routing,2024-04-25 01:02:35.409114333,2024-04-25 17:36:18.276347461,3.4526052985915787,16.56190756475786,4,False
TCK106894,CNR3597829,CID7193856,Refund Request,Medium,legacy_manual,2024-06-03 01:46:07.056649292,2024-06-03 13:10:00.839882685,3.361880315871585,11.398273120387408,4,False
TCK106895,CNR6532558,CID3238762,Refund Request,Medium,legacy_manual,2024-04-09 19:13:30.607572053,2024-04-11 03:08:03.701972676,5.939680081658526,31.909192889061824,3,False
TCK106896,CNR1865680,CID3158284,Service Availability Complaint,Low,auto_routing,2024-12-23 07:10:05.637628167,2024-12-23 08:50:14.349735855,0.5331383165635365,1.6690866965797797,4,False
TCK106897,CNR3272293,CID1562114,Refund Request,Medium,auto_routing,2024-02-05 20:58:58.699063300,2024-02-06 00:39:58.294224564,1.0169413378353078,3.68322087812909,4,False
TCK106898,CNR1594248,CID3612521,Refund Request,Medium,auto_routing,2024-02-18 21:03:07.114373908,2024-02-19 05:14:35.081644702,1.3815315655838134,8.191102019665108,3,False
TCK106899,CNR5192013,CID7610002,Booking Issue,Low,auto_routing,2024-12-27 10:48:25.272129660,2024-12-27 17:39:19.167009853,1.6366546684624066,6.848304133387035,4,False
TCK106900,CNR7350666,CID1297144,Ride Safety Concern,Critical,auto_routing,2024-01-25 23:00:16.230584448,2024-01-27 06:17:03.799580960,10.001217671379736,31.279880276809436,2,False
TCK106901,CNR1229415,CID5552172,Refund Request,Medium,auto_routing,2024-09-09 16:53:55.698098111,2024-09-10 22:32:11.889508437,4.765099829308939,29.637830947312633,3,False
TCK106902,CNR7366020,CID9841077,Refund Request,Medium,auto_routing,2024-02-05 12:02:14.369488757,2024-02-06 09:51:45.013809830,5.780248491801162,21.825178978076114,3,False
TCK106903,CNR3409609,CID9079297,Refund Request,Medium,legacy_manual,2024-09-04 12:58:50.472138647,2024-09-05 04:32:56.996564318,3.6350800376204,15.568479007130879,4,False
TCK106904,CNR4957352,CID7364643,Service Availability Complaint,Low,auto_routing,2024-07-30 11:46:42.407135509,2024-07-30 13:33:13.934825392,0.4300318220236591,1.7754243583006222,4,False
TCK106905,CNR9657701,CID6882007,Vehicle Issue,Medium,legacy_manual,2024-05-13 16:48:29.509039890,2024-05-14 06:50:17.975993910,2.942752132593004,14.030129709450469,3,False
TCK106906,CNR2395942,CID2537992,Refund Request,Medium,auto_routing,2024-04-14 22:15:17.197194803,2024-04-15 08:00:51.040559208,2.889458612447255,9.759400934556956,4,False
TCK106907,CNR6261793,CID9603599,Refund Request,High,auto_routing,2024-06-21 12:34:44.234817350,2024-06-23 01:19:54.326123895,6.7958983384379845,36.75280314070685,2,False
TCK106908,CNR1963142,CID3381143,Refund Request,Medium,auto_routing,2024-11-09 22:45:44.456727390,2024-11-11 02:50:43.273599366,6.77590076927293,28.083004686659653,4,False
TCK106909,CNR6176550,CID9566827,General Inquiry,Low,legacy_manual,2024-03-18 01:15:32.297531161,2024-03-18 06:34:19.979366749,1.5751153547320282,5.313244954330104,4,False
TCK106910,CNR7669278,CID5720975,Refund Request,Medium,legacy_manual,2024-08-30 18:12:55.823504307,2024-08-31 14:34:47.256981287,4.812692884451558,20.364287076939203,3,False
TCK106911,CNR6469948,CID2423894,Refund Request,Medium,legacy_manual,2024-01-29 21:19:26.413681585,2024-01-30 17:45:53.631266181,5.895008414329072,20.440893773498754,4,False
TCK106912,CNR9666745,CID6751198,Driver Complaint,High,legacy_manual,2024-12-25 09:34:36.398757421,2024-12-25 17:32:02.322904174,2.772656574744113,7.9572011518764105,4,True
TCK106913,CNR5835391,CID2895790,Refund Request,Medium,auto_routing,2024-06-25 06:19:59.195946581,2024-06-25 14:17:08.805426393,1.6737720790833717,7.952669299947617,4,False
TCK106914,CNR1343843,CID7240705,Booking Issue,Low,auto_routing,2024-02-20 20:03:50.143383724,2024-02-20 21:21:52.913171912,0.24044679996633572,1.300769385607789,5,False
TCK106915,CNR5178235,CID8406294,Vehicle Issue,Medium,legacy_manual,2024-03-25 13:49:27.561755226,2024-03-26 11:13:21.071061242,4.725146663872796,21.39819702944899,3,False
TCK106916,CNR8201954,CID9451840,General Inquiry,Low,legacy_manual,2024-04-27 18:22:03.709981421,2024-04-27 20:47:45.486947376,0.7992616016281835,2.428271379431576,4,False
TCK106917,CNR9397448,CID1925515,Refund Request,High,legacy_manual,2024-03-25 10:42:56.143913016,2024-03-27 07:15:38.112706074,11.597868600874236,44.544991331405335,3,False
TCK106918,CNR2077987,CID4161378,Driver Complaint,Critical,legacy_manual,2024-10-24 19:44:06.257447356,2024-10-26 23:44:03.500802259,11.043632112037074,51.9992342652505,2,True
TCK106919,CNR5030792,CID1236403,Refund Request,High,legacy_manual,2024-09-19 15:25:41.326188715,2024-09-20 16:57:49.226405669,5.070542654635526,25.535527838043187,3,False
TCK106920,CNR5397289,CID1829087,Refund Request,High,auto_routing,2024-08-09 20:49:49.225837882,2024-08-10 03:52:44.683203708,1.3450071547044649,7.048738157173598,4,True
TCK106921,CNR1962607,CID8085489,Refund Request,High,legacy_manual,2024-02-07 03:38:21.385534440,2024-02-08 10:29:56.015510466,10.525767563109143,30.859619437785447,3,False
TCK106922,CNR1809819,CID8168797,Ride Safety Concern,Critical,auto_routing,2024-09-12 20:34:15.893653545,2024-09-13 08:09:03.688342960,4.038290979784282,11.579942969281573,2,False
TCK106923,CNR7418081,CID8745421,Refund Request,Medium,legacy_manual,2024-01-18 22:39:57.592934763,2024-01-19 11:06:48.184359171,4.166056642749779,12.447386506780271,4,True
TCK106924,CNR1835851,CID7110763,Driver Complaint,Critical,auto_routing,2024-07-24 00:12:45.011289360,2024-07-25 02:38:03.882423322,7.425513362704833,26.421908648323456,2,True
TCK106925,CNR2320212,CID4949550,Service Availability Complaint,Low,auto_routing,2024-12-07 06:14:57.939837068,2024-12-07 14:11:07.543154255,1.8413029535642702,7.936000921441306,3,False
TCK106926,CNR3911981,CID1050861,Driver Complaint,High,legacy_manual,2024-01-26 14:23:48.510119113,2024-01-26 22:22:31.909944562,1.2735125090532193,7.978722173735808,3,True
TCK106927,CNR4023306,CID9797537,Driver Complaint,High,legacy_manual,2024-02-17 11:35:23.230685788,2024-02-17 17:12:56.563282284,1.8210314269777303,5.625925721248818,3,False
TCK106928,CNR3887465,CID8743192,Refund Request,Medium,auto_routing,2024-06-10 13:43:15.190254663,2024-06-11 08:38:22.048561830,5.298129071607237,18.91857175199089,4,False
TCK106929,CNR8010226,CID8320698,Vehicle Issue,Medium,auto_routing,2024-08-06 01:32:47.751114489,2024-08-06 14:11:50.596759343,4.210858854426835,12.650790456903744,4,False
TCK106930,CNR8447397,CID1468109,Driver Complaint,High,legacy_manual,2024-03-08 09:33:29.572633374,2024-03-09 17:29:11.984925604,5.114140487958859,31.928447858953387,2,True
TCK106931,CNR6083768,CID5739884,Refund Request,Medium,legacy_manual,2024-04-18 01:52:31.061111679,2024-04-19 02:50:32.790694837,6.8816707979575895,24.96714710643324,3,True
