booking_id,customer_id,booking_ts,booking_status,vehicle_type,pickup_location,drop_location,avg_vtat_min,avg_ctat_min,cancelled_by_customer_flag,customer_cancel_reason,cancelled_by_driver_flag,driver_cancel_reason,incomplete_flag,incomplete_reason,booking_value,ride_distance_km,driver_rating,customer_rating,payment_method,is_suspect_completed
CNR8491670,CID3912652,2024-06-30 13:03:29,Completed,Go Mini,Kadarpur,Karol Bagh,2.2,42.5,,,,,,,225.0,11.85,4.8,3.6,Cash,0
CNR5960930,CID9062533,2024-04-06 19:17:42,Completed,Auto,Bahadurgarh,Okhla,8.9,15.0,,,,,,,460.0,24.65,3.7,4.5,UPI,0
CNR6159989,CID8813209,2024-06-25 08:16:35,Cancelled by Driver,Go Sedan,Ashok Park Main,Saket A Block,10.9,,,,1,Personal & Car related issues,,,,,,,,0
CNR6191637,CID8534978,2024-06-04 00:37:23,Completed,Premier Sedan,Tughlakabad,Munirka,11.8,17.8,,,,,,,683.0,15.69,4.7,4.9,UPI,0
CNR9294702,CID1880481,2024-08-01 09:02:47,Completed,Bike,Sohna Road,Preet Vihar,12.2,27.0,,,,,,,293.0,3.34,4.3,3.9,Debit Card,0
CNR8034735,CID4451151,2024-02-21 17:42:44,Completed,Premier Sedan,Noida Extension,Punjabi Bagh,14.6,22.4,,,,,,,411.0,30.28,3.8,4.3,Cash,0
CNR9447723,CID4065118,2024-12-09 12:27:17,Completed,Auto,Model Town,Huda City Centre,11.0,24.5,,,,,,,219.0,11.31,4.3,4.4,Uber Wallet,0
CNR4267148,CID5420095,2024-12-09 21:34:28,Completed,Bike,Shivaji Park,Seelampur,3.4,31.4,,,,,,,72.0,46.51,4.5,4.2,Uber Wallet,0
CNR3306219,CID8799331,2024-04-20 19:44:22,Cancelled by Driver,Bike,Arjangarh,ITO,6.5,,,,1,Customer related issue,,,,,,,,0
CNR5288508,CID6212317,2024-11-10 20:59:44,Cancelled by Customer,Go Mini,Greater Kailash,Moolchand,14.0,,1,Change of plans,,,,,,,,,,0
CNR8080434,CID9887152,2024-11-14 20:55:04,Completed,Go Sedan,Malviya Nagar,Barakhamba Road,11.7,38.6,,,,,,,281.0,31.79,4.9,4.2,Cash,0
CNR2202153,CID5793769,2024-07-12 07:48:45,Completed,Bike,Palam Vihar,Botanical Garden,5.4,18.6,,,,,,,102.0,9.79,4.7,3.9,UPI,0
CNR8552248,CID4184409,2024-04-03 09:52:09,Completed,Bike,Sohna Road,Hero Honda Chowk,6.8,35.7,,,,,,,71.0,4.02,3.7,4.7,UPI,0
CNR1577378,CID6612226,2024-07-02 09:27:33,Cancelled by Customer,Go Sedan,Sohna Road,Rajouri Garden,12.3,,1,Change of plans,,,,,,,,,,0
CNR7060206,CID2454883,2024-08-18 20:08:36,No Driver Found,Go Mini,Sarai Kale Khan,Peeragarhi,,,,,,,,,,,,,,0
CNR3784278,CID9878464,2024-08-14 08:26:30,No Driver Found,Go Sedan,Greater Noida,Noida Sector 62,,,,,,,,,,,,,,0
CNR3806953,CID1225168,2024-01-22 17:41:29,Completed,Bike,Laxmi Nagar,IGI Airport,11.3,21.4,,,,,,,394.0,12.71,4.2,4.8,Debit Card,0
CNR8483381,CID2010737,2024-04-11 19:40:35,Completed,Go Sedan,Mandi House,Dwarka Mor,9.4,24.0,,,,,,,170.0,13.86,4.5,5.0,Uber Wallet,0
CNR2238498,CID2476791,2024-03-12 20:40:28,Completed,Bike,Nehru Place,Gurgaon Railway Station,8.7,41.6,,,,,,,300.0,12.12,4.3,4.3,Credit Card,0
CNR7372001,CID2173576,2024-02-24 21:36:24,Completed,Go Mini,Old Gurgaon,Kherki Daula Toll,12.7,26.7,,,,,,,1209.0,39.09,4.6,4.1,Uber Wallet,0
CNR2126098,CID1003222,2024-07-13 08:18:49,Cancelled by Driver,Bike,Vatika Chowk,Cyber Hub,6.1,,,,1,The customer was coughing/sick,,,,,,,,0
CNR5081925,CID3477056,2024-11-04 09:33:29,Completed,Go Sedan,Malviya Nagar,Paharganj,14.2,21.2,,,,,,,288.0,37.96,4.5,4.2,Cash,0
CNR3894174,CID8052676,2024-05-06 21:52:02,Cancelled by Driver,Go Mini,Vishwavidyalaya,Bahadurgarh,10.3,,,,1,The customer was coughing/sick,,,,,,,,0
CNR2578260,CID6873930,2024-07-13 13:56:21,Cancelled by Customer,Auto,Barakhamba Road,Sarojini Nagar,8.1,,1,Driver asked to cancel,,,,,,,,,,0
CNR5396763,CID6138558,2024-09-16 16:59:43,Completed,Go Mini,Maidan Garhi,Khandsa,5.1,15.8,,,,,,,108.0,5.86,3.7,3.6,UPI,0
CNR8823028,CID2632365,2024-05-19 06:16:51,Cancelled by Driver,Bike,Ambience Mall,ITO,7.5,,,,1,Personal & Car related issues,,,,,,,,0
CNR5928414,CID1304057,2024-10-10 12:31:36,Completed,Premier Sedan,Kalkaji,Tagore Garden,12.6,28.5,,,,,,,495.0,28.15,4.2,4.2,Cash,0
CNR1593179,CID9319718,2024-05-26 17:24:56,Completed,Auto,Lal Quila,Vaishali,13.5,21.6,,,,,,,642.0,6.72,3.7,4.2,UPI,0
CNR7375042,CID5182250,2024-11-22 06:44:38,Completed,Go Sedan,Saket,Munirka,10.0,21.1,,,,,,,370.0,39.87,4.1,4.2,UPI,0
CNR8100762,CID5031801,2024-05-06 13:11:25,Completed,Bike,Dilshad Garden,Gurgaon Sector 29,14.5,16.6,,,,,,,295.0,49.28,4.2,4.2,UPI,0
CNR8913099,CID8547239,2024-09-17 17:50:28,Completed,Go Mini,Keshav Puram,Bhiwadi,7.1,20.6,,,,,,,536.0,39.53,3.9,4.5,Debit Card,0
CNR5034601,CID4771122,2024-09-05 18:02:34,Completed,Auto,Khandsa,Janakpuri,10.6,21.7,,,,,,,984.0,11.46,4.8,4.2,UPI,0
CNR9031260,CID3186399,2024-07-07 17:40:31,Cancelled by Driver,Auto,Keshav Puram,Noida Film City,9.6,,,,1,The customer was coughing/sick,,,,,,,,0
CNR5813306,CID5462739,2024-02-14 19:44:26,No Driver Found,Auto,Kaushambi,Sonipat,,,,,,,,,,,,,,0
CNR7386008,CID2815353,2024-12-28 20:45:37,Completed,Go Mini,Sonipat,Madipur,5.0,24.0,,,,,,,1418.0,40.93,3.7,4.2,UPI,0
CNR8150987,CID7933508,2024-06-21 21:21:16,Completed,Premier Sedan,Sarojini Nagar,Jasola,5.5,43.0,,,,,,,748.0,32.08,4.3,4.2,Cash,0
CNR7357433,CID8173453,2024-12-30 05:29:56,Cancelled by Driver,Go Mini,DLF Phase 3,Sonipat,11.5,,,,1,Customer related issue,,,,,,,,0
CNR3916453,CID7732694,2024-01-12 07:39:24,Incomplete,Auto,Saket A Block,Ghitorni Village,8.2,19.5,,,,,1,Other Issue,284.0,8.27,,,UPI,0
CNR2888479,CID1584324,2024-07-20 08:17:23,Completed,Bike,Uttam Nagar,Pitampura,9.9,31.3,,,,,,,689.0,5.76,3.9,4.6,UPI,0
CNR7382983,CID8434410,2024-04-05 20:52:59,Completed,Go Sedan,Vishwavidyalaya,Nehru Place,11.3,38.7,,,,,,,905.0,35.21,3.3,4.5,UPI,0
CNR6941686,CID3975481,2024-01-25 15:15:22,Completed,Bike,Vasant Kunj,Ambience Mall,3.6,43.4,,,,,,,99.0,33.86,4.9,4.3,Uber Wallet,0
CNR4876444,CID6660285,2024-04-08 12:52:17,No Driver Found,Premier Sedan,Anand Vihar ISBT,Pitampura,,,,,,,,,,,,,,0
CNR6248268,CID9620023,2024-08-31 06:15:56,Completed,Go Sedan,Basai Dhankot,Tilak Nagar,4.7,18.0,,,,,,,849.0,36.94,4.2,5.0,UPI,0
CNR2163862,CID6411444,2024-01-18 11:10:24,Cancelled by Driver,Go Sedan,Janakpuri,IMT Manesar,5.3,,,,1,Personal & Car related issues,,,,,,,,0
CNR9215802,CID4933835,2024-10-03 21:20:44,Completed,Bike,AIIMS,Jahangirpuri,2.6,39.6,,,,,,,680.0,29.57,3.8,4.5,UPI,0
CNR6024934,CID5014724,2024-07-22 15:31:27,Completed,Bike,Hauz Rani,Lal Quila,2.9,20.8,,,,,,,334.0,19.25,3.9,4.9,UPI,0
CNR6788819,CID2850024,2024-11-14 19:24:42,Cancelled by Customer,Auto,Moolchand,Pragati Maidan,8.8,,1,Wrong Address,,,,,,,,,,0
CNR1662057,CID1411133,2024-11-16 10:31:49,Completed,Auto,Sikanderpur,Rohini East,7.4,32.5,,,,,,,454.0,41.33,4.4,4.2,Cash,0
CNR5360176,CID9058941,2024-05-04 10:31:43,Completed,Go Sedan,Ghaziabad,Keshav Puram,5.0,42.6,,,,,,,278.0,33.72,4.5,4.7,UPI,0
CNR4676284,CID5409219,2024-02-25 11:57:10,Completed,Premier Sedan,Civil Lines Gurgaon,Vishwavidyalaya,14.4,40.3,,,,,,,176.0,27.92,4.2,3.1,UPI,0
CNR5442387,CID9101536,2024-08-26 19:30:07,No Driver Found,Go Sedan,Connaught Place,AIIMS,,,,,,,,,,,,,,0
CNR4046723,CID5993995,2024-06-23 20:43:17,Completed,Go Mini,Shivaji Park,Sarai Kale Khan,14.3,44.6,,,,,,,1253.0,42.18,4.2,4.3,UPI,0
CNR9496518,CID6131366,2024-04-12 10:46:25,No Driver Found,Go Sedan,Delhi Gate,Palam Vihar,,,,,,,,,,,,,,0
CNR5801481,CID8858083,2024-02-27 20:27:41,Incomplete,Premier Sedan,Vidhan Sabha,Botanical Garden,5.0,23.6,,,,,1,Other Issue,97.0,14.29,,,UPI,0
CNR6118974,CID2413234,2024-11-01 21:34:59,No Driver Found,Go Mini,Jasola,Nirman Vihar,,,,,,,,,,,,,,0
CNR4045527,CID6025752,2024-02-10 09:42:55,Completed,eBike,Chirag Delhi,Rohini,2.3,42.7,,,,,,,735.0,9.49,4.3,4.6,UPI,0
CNR9969108,CID3252399,2024-01-07 08:44:24,Completed,Bike,IFFCO Chowk,Tagore Garden,4.8,22.5,,,,,,,603.0,48.86,4.2,4.3,Cash,0
CNR4780530,CID8947641,2024-08-03 09:15:01,Completed,Premier Sedan,Keshav Puram,Narsinghpur,9.4,36.5,,,,,,,562.0,2.79,3.8,4.6,Uber Wallet,0
CNR2041111,CID1832620,2024-09-24 06:39:42,Completed,Go Mini,Gurgaon Railway Station,Noida Extension,12.6,15.2,,,,,,,388.0,30.98,4.3,3.3,Cash,0
CNR5633096,CID8875907,2024-09-15 17:04:00,Completed,Auto,Tughlakabad,New Delhi Railway Station,13.2,21.0,,,,,,,895.0,8.65,4.4,4.5,UPI,0
CNR2830402,CID5201982,2024-05-13 18:52:14,Completed,Premier Sedan,Mansarovar Park,Faridabad Sector 15,8.7,39.7,,,,,,,776.0,18.51,4.2,5.0,UPI,0
CNR4281719,CID4386793,2024-09-26 05:39:27,Incomplete,Bike,Dwarka Mor,Qutub Minar,9.5,18.5,,,,,1,Vehicle Breakdown,653.0,2.88,,,Cash,0
CNR9749415,CID9716724,2024-05-05 20:39:31,Completed,Auto,Aya Nagar,Samaypur Badli,7.4,15.9,,,,,,,261.0,31.29,4.2,4.7,Cash,0
CNR3060367,CID9672167,2024-09-30 08:56:45,Completed,Premier Sedan,Karkarduma,Panipat,15.0,27.9,,,,,,,131.0,43.61,4.1,3.1,UPI,0
CNR8772874,CID9787848,2024-06-27 10:10:03,Completed,Premier Sedan,Welcome,Satguru Ram Singh Marg,10.3,38.8,,,,,,,848.0,37.84,4.6,4.4,Debit Card,0
CNR6867738,CID7671151,2024-09-26 21:00:34,No Driver Found,Auto,Saidulajab,Gwal Pahari,,,,,,,,,,,,,,0
CNR9913071,CID9015063,2024-06-21 19:27:02,Completed,Uber XL,Gurgaon Sector 29,Rajiv Chowk,2.3,16.6,,,,,,,408.0,15.89,4.1,4.4,UPI,0
CNR6859966,CID4862050,2024-10-20 21:12:36,Completed,eBike,Samaypur Badli,IFFCO Chowk,7.5,29.3,,,,,,,911.0,16.27,4.5,4.6,UPI,0
CNR7401134,CID2307557,2024-11-11 11:44:48,Cancelled by Customer,Go Mini,IFFCO Chowk,Madipur,18.4,,1,Driver is not moving towards pickup location,,,,,,,,,,0
CNR5394265,CID7600772,2024-02-05 22:32:17,Cancelled by Customer,Auto,Khan Market,Badshahpur,10.8,,1,Wrong Address,,,,,,,,,,0
CNR8081188,CID2910641,2024-05-04 16:39:24,Completed,Go Sedan,Noida Sector 18,Pataudi Chowk,8.4,20.7,,,,,,,579.0,20.52,4.9,4.2,Cash,0
CNR5691555,CID5884559,2024-06-20 09:01:19,Completed,Go Sedan,Nirman Vihar,Sushant Lok,10.3,27.4,,,,,,,414.0,21.04,3.9,4.1,UPI,0
CNR1874916,CID3706564,2024-08-03 13:14:26,Completed,Go Mini,Sikanderpur,Tughlakabad,13.5,30.1,,,,,,,156.0,32.63,4.9,3.0,Uber Wallet,0
CNR7150666,CID1783775,2024-05-03 17:11:33,Completed,Bike,Satguru Ram Singh Marg,Khan Market,11.8,36.7,,,,,,,478.0,43.86,4.6,3.6,UPI,0
CNR7520743,CID6609456,2024-06-15 00:36:41,Completed,eBike,Seelampur,Rajiv Chowk,8.4,20.2,,,,,,,485.0,43.25,4.3,4.2,Debit Card,0
CNR6082587,CID2643938,2024-05-09 14:24:35,Completed,Go Mini,Akshardham,Welcome,5.9,17.1,,,,,,,232.0,29.43,3.8,3.6,UPI,0
CNR5357412,CID3708393,2024-06-14 10:43:47,Cancelled by Customer,Go Sedan,Mansarovar Park,Mehrauli,7.6,,1,AC is not working,,,,,,,,,,0
CNR8661248,CID5391833,2024-04-09 22:14:31,Completed,Auto,Palam Vihar,Civil Lines Gurgaon,12.2,23.9,,,,,,,242.0,4.12,5.0,4.3,Credit Card,0
CNR5467241,CID1420842,2024-07-04 05:20:59,No Driver Found,Bike,Faridabad Sector 15,Shivaji Park,,,,,,,,,,,,,,0
CNR4887548,CID6589986,2024-11-05 08:35:00,Cancelled by Driver,Go Sedan,Manesar,Vishwavidyalaya,7.3,,,,1,More than permitted people in there,,,,,,,,0
CNR6225954,CID1004618,2024-11-29 15:03:51,Cancelled by Driver,Premier Sedan,Greater Kailash,Old Gurgaon,9.9,,,,1,Customer related issue,,,,,,,,0
CNR1523833,CID3036106,2024-11-04 17:27:35,Incomplete,Premier Sedan,Faridabad Sector 15,Barakhamba Road,5.1,15.9,,,,,1,Other Issue,724.0,19.2,,,Debit Card,0
CNR4873270,CID1286074,2024-09-09 03:26:41,Incomplete,Premier Sedan,South Extension,Kaushambi,5.3,28.8,,,,,1,Vehicle Breakdown,730.0,18.87,,,UPI,0
CNR6737682,CID8559377,2024-02-19 19:32:57,Completed,Bike,DLF City Court,Basai Dhankot,8.4,36.5,,,,,,,383.0,9.79,4.1,5.0,UPI,0
CNR8531590,CID9375355,2024-07-26 09:55:23,Completed,Auto,Akshardham,Chanakyapuri,11.9,30.0,,,,,,,328.0,10.31,4.4,4.9,UPI,0
CNR8766955,CID9103872,2024-05-07 15:43:21,Completed,Go Mini,Vishwavidyalaya,Ashok Park Main,5.3,18.8,,,,,,,452.0,8.65,4.2,4.9,UPI,0
CNR6121604,CID3688286,2024-02-26 17:19:59,Completed,Go Sedan,Lal Quila,Ghaziabad,9.6,44.0,,,,,,,532.0,16.27,3.6,4.9,UPI,0
CNR1217087,CID7662142,2024-04-20 11:25:12,Completed,eBike,Akshardham,Tilak Nagar,11.0,25.8,,,,,,,853.0,24.51,4.4,4.6,Cash,0
CNR4634607,CID6378174,2024-03-26 22:04:14,Completed,Go Sedan,Moolchand,Paharganj,7.1,32.5,,,,,,,726.0,34.59,4.4,5.0,UPI,0
CNR6710963,CID1448841,2024-07-24 19:34:29,Cancelled by Driver,Auto,Sarojini Nagar,Udyog Vihar,6.3,,,,1,Personal & Car related issues,,,,,,,,0
CNR5274765,CID7707978,2024-10-20 21:45:25,Cancelled by Driver,Go Mini,South Extension,IGI Airport,10.6,,,,1,Customer related issue,,,,,,,,0
CNR6356496,CID1212339,2024-04-09 17:15:54,Cancelled by Driver,Bike,Palam Vihar,Bahadurgarh,10.0,,,,1,Customer related issue,,,,,,,,0
CNR9536641,CID6684783,2024-02-19 14:55:22,Completed,Go Mini,Raj Nagar Extension,Tagore Garden,14.8,28.6,,,,,,,428.0,35.17,4.0,3.8,UPI,0
CNR7985025,CID1325339,2024-05-14 18:31:07,Completed,Go Mini,Sadar Bazar Gurgaon,Janakpuri,4.4,30.4,,,,,,,151.0,26.7,3.4,4.4,Cash,0
CNR1691909,CID6468609,2024-09-03 10:19:05,Cancelled by Driver,Premier Sedan,Moti Nagar,Dwarka Mor,4.6,,,,1,More than permitted people in there,,,,,,,,0
CNR6664296,CID2404310,2024-01-03 18:14:04,Incomplete,Auto,Khan Market,DLF City Court,2.6,13.6,,,,,1,Other Issue,64.0,17.21,,,UPI,0
CNR7334186,CID5518116,2024-01-12 06:43:15,Completed,Auto,Connaught Place,Saket,7.3,42.6,,,,,,,448.0,25.6,4.3,4.8,UPI,0
CNR1188578,CID7016414,2024-06-18 11:13:12,Completed,Bike,Tis Hazari,Ashok Park Main,13.9,39.4,,,,,,,820.0,12.4,4.7,4.3,Cash,0
CNR6270256,CID6513111,2024-05-17 07:04:25,Cancelled by Driver,Auto,Sushant Lok,Rajiv Chowk,9.0,,,,1,The customer was coughing/sick,,,,,,,,0
CNR8353288,CID9287832,2024-06-22 07:19:03,Cancelled by Driver,Go Mini,Pataudi Chowk,Aya Nagar,10.8,,,,1,Personal & Car related issues,,,,,,,,0
CNR3159689,CID1537533,2024-10-22 11:44:20,Completed,Premier Sedan,Vinobapuri,Central Secretariat,9.6,38.3,,,,,,,371.0,31.07,4.7,4.8,Cash,0
CNR5044214,CID1332981,2024-10-12 20:25:47,Completed,eBike,Badshahpur,Subhash Nagar,12.3,25.8,,,,,,,491.0,24.41,3.4,3.8,UPI,0
CNR6111164,CID8288281,2024-03-03 09:14:55,Incomplete,Auto,Noida Film City,Rithala,2.5,23.9,,,,,1,Other Issue,722.0,14.68,,,UPI,0
CNR8725634,CID9902666,2024-04-05 17:11:07,Completed,Go Mini,Noida Sector 62,Rajouri Garden,5.1,33.8,,,,,,,406.0,3.44,3.0,3.5,UPI,0
CNR4024919,CID4036337,2024-06-18 12:22:28,Completed,Auto,Vatika Chowk,Rohini East,12.3,36.5,,,,,,,107.0,42.92,4.2,4.6,Uber Wallet,0
CNR1675423,CID8633373,2024-10-06 22:36:19,No Driver Found,Auto,Tughlakabad,Cyber Hub,,,,,,,,,,,,,,0
CNR5656950,CID2830720,2024-12-22 09:38:22,Incomplete,Go Sedan,Kalkaji,Pitampura,2.6,26.7,,,,,1,Customer Demand,1300.0,6.54,,,UPI,0
CNR3138782,CID1782979,2024-02-28 01:25:29,Completed,Auto,Sohna Road,Kadarpur,2.9,35.3,,,,,,,610.0,31.01,3.9,4.4,Cash,0
CNR4175619,CID4765818,2024-03-28 09:42:29,Completed,Go Sedan,Punjabi Bagh,Central Secretariat,9.9,30.0,,,,,,,233.0,24.74,4.2,4.1,UPI,0
CNR2459072,CID7375311,2024-12-29 15:12:17,Completed,Uber XL,Vishwavidyalaya,Rajiv Nagar,6.6,26.5,,,,,,,511.0,13.9,3.2,4.5,Cash,0
CNR1667185,CID2458492,2024-04-15 11:27:21,Cancelled by Customer,eBike,Kherki Daula Toll,New Colony,14.2,,1,Driver is not moving towards pickup location,,,,,,,,,,0
CNR6319760,CID8558665,2024-07-28 03:37:02,Completed,Auto,Delhi Gate,Badshahpur,12.4,36.1,,,,,,,207.0,7.7,4.8,4.3,Cash,0
CNR6626829,CID2137907,2024-05-14 10:33:27,Completed,Premier Sedan,Pragati Maidan,Udyog Vihar,6.6,35.9,,,,,,,1653.0,46.26,4.2,4.4,UPI,0
CNR9833926,CID7916692,2024-07-18 10:24:58,Completed,Bike,Saket A Block,Aya Nagar,14.2,44.8,,,,,,,804.0,43.33,4.1,4.3,UPI,0
CNR5938216,CID9170296,2024-03-19 09:15:30,Completed,Go Sedan,Noida Sector 18,Hauz Khas,8.3,17.4,,,,,,,270.0,2.95,4.7,5.0,UPI,0
CNR3020031,CID5133466,2024-06-26 10:45:09,No Driver Found,Bike,GTB Nagar,Panchsheel Park,,,,,,,,,,,,,,0
CNR9543980,CID4903809,2024-06-02 20:05:53,Cancelled by Driver,Go Mini,Tilak Nagar,Munirka,10.1,,,,1,More than permitted people in there,,,,,,,,0
CNR5181738,CID8275241,2024-04-30 17:32:25,Completed,Premier Sedan,Sonipat,AIIMS,4.2,44.4,,,,,,,491.0,49.74,4.6,4.2,Credit Card,0
CNR1192951,CID1960876,2024-01-17 11:18:11,Completed,Premier Sedan,Chhatarpur,Welcome,12.1,23.0,,,,,,,314.0,18.29,3.0,3.6,Uber Wallet,0
CNR6965330,CID8034373,2024-10-24 05:49:00,No Driver Found,Auto,Moolchand,Tis Hazari,,,,,,,,,,,,,,0
CNR2317669,CID5109447,2024-05-25 20:36:01,Completed,Go Sedan,Ashok Vihar,Janakpuri,4.1,44.3,,,,,,,536.0,16.39,4.2,4.7,UPI,0
CNR7317955,CID5793075,2024-05-03 19:19:15,Completed,Auto,Panchsheel Park,Gwal Pahari,8.4,23.9,,,,,,,72.0,10.4,3.8,4.7,Debit Card,0
CNR8877652,CID9171521,2024-04-29 15:45:57,Completed,Go Mini,Hauz Rani,Sarojini Nagar,14.6,32.7,,,,,,,59.0,23.9,4.6,4.3,Cash,0
CNR5917632,CID6505835,2024-01-23 08:32:44,Cancelled by Driver,Go Sedan,Panchsheel Park,Pataudi Chowk,8.2,,,,1,More than permitted people in there,,,,,,,,0
CNR2231236,CID3500944,2024-10-30 15:04:50,Cancelled by Customer,Auto,Shastri Nagar,Saket A Block,8.1,,1,Wrong Address,,,,,,,,,,0
CNR4128101,CID3415221,2024-09-02 17:16:56,No Driver Found,Go Mini,Rithala,Gurgaon Sector 56,,,,,,,,,,,,,,0
CNR7720154,CID6280474,2024-06-13 20:48:41,Completed,Auto,Laxmi Nagar,Jasola,8.8,35.5,,,,,,,308.0,4.28,4.2,4.6,Credit Card,0
CNR4728051,CID4819873,2024-10-03 14:02:00,Completed,Go Mini,Uttam Nagar,Ashok Vihar,3.1,34.5,,,,,,,255.0,31.84,4.4,3.8,Uber Wallet,0
CNR3647317,CID3758053,2024-06-10 09:08:57,Completed,Go Mini,Seelampur,Uttam Nagar,12.6,20.7,,,,,,,706.0,41.28,3.7,4.1,Cash,0
CNR2352168,CID7718197,2024-10-02 11:09:15,Cancelled by Driver,Auto,Khandsa,Mehrauli,9.7,,,,1,The customer was coughing/sick,,,,,,,,0
CNR7223771,CID2815888,2024-08-21 21:41:39,Completed,Bike,Rajouri Garden,Aya Nagar,8.2,34.8,,,,,,,247.0,6.37,3.9,5.0,Cash,0
CNR7171190,CID1660155,2024-03-24 11:05:43,Completed,Go Sedan,Sonipat,Bhiwadi,6.9,21.3,,,,,,,549.0,4.02,3.9,4.9,Uber Wallet,0
CNR5564912,CID8063511,2024-11-26 20:30:43,Completed,Auto,Ashok Park Main,Udyog Bhawan,7.7,40.3,,,,,,,130.0,19.74,4.2,4.6,Debit Card,0
CNR5489207,CID4061530,2024-06-09 19:53:17,Cancelled by Driver,eBike,Rithala,Huda City Centre,7.1,,,,1,Customer related issue,,,,,,,,0
CNR3558012,CID9911604,2024-10-28 05:00:52,Cancelled by Driver,Bike,Kirti Nagar,Preet Vihar,4.3,,,,1,More than permitted people in there,,,,,,,,0
CNR8742311,CID7826201,2024-08-19 16:46:42,Completed,Go Sedan,Aya Nagar,India Gate,9.3,22.7,,,,,,,396.0,30.28,4.2,4.2,UPI,0
CNR9096869,CID7026534,2024-11-05 19:40:36,Completed,Go Mini,Patel Chowk,Dwarka Sector 21,6.6,33.8,,,,,,,406.0,3.85,4.6,3.1,UPI,0
CNR6333950,CID5354790,2024-12-09 22:11:25,Completed,Go Sedan,India Gate,Khan Market,12.7,30.9,,,,,,,301.0,49.77,4.7,4.6,Credit Card,0
CNR9710706,CID2504619,2024-01-28 08:23:11,Completed,Premier Sedan,Punjabi Bagh,Shivaji Park,6.3,22.7,,,,,,,352.0,49.85,4.7,3.6,Cash,0
CNR9700244,CID5124583,2024-10-26 15:44:59,Incomplete,Auto,Shahdara,Bahadurgarh,3.6,19.1,,,,,1,Other Issue,671.0,10.8,,,UPI,0
CNR4107012,CID9762454,2024-05-05 18:52:47,Completed,Bike,Bahadurgarh,Samaypur Badli,5.2,24.2,,,,,,,1218.0,39.11,4.6,4.5,Cash,0
CNR5287515,CID6755405,2024-06-10 14:11:39,No Driver Found,Go Sedan,Mundka,Pitampura,,,,,,,,,,,,,,0
CNR3698537,CID4053330,2024-01-30 08:25:55,Completed,Auto,INA Market,Chhatarpur,4.7,19.4,,,,,,,500.0,26.41,4.2,4.9,Debit Card,0
CNR9869397,CID8497067,2024-08-26 20:10:09,Completed,Bike,Shastri Park,Vinobapuri,7.9,26.7,,,,,,,133.0,3.06,4.9,3.6,Credit Card,0
CNR4962488,CID3702102,2024-02-29 09:01:11,Cancelled by Driver,Auto,Gwal Pahari,Keshav Puram,8.7,,,,1,More than permitted people in there,,,,,,,,0
CNR1277130,CID5438145,2024-09-18 08:23:02,Completed,Premier Sedan,Maidan Garhi,Vinobapuri,3.2,29.2,,,,,,,728.0,24.79,4.9,4.7,UPI,0
CNR8383173,CID5875897,2024-02-07 01:54:47,Completed,eBike,Azadpur,Gurgaon Railway Station,10.5,16.4,,,,,,,334.0,3.77,4.8,4.5,UPI,0
CNR6768406,CID6647186,2024-04-30 00:04:49,Completed,Go Mini,Jhilmil,Manesar,3.7,41.0,,,,,,,793.0,24.73,4.7,4.4,UPI,0
CNR2709037,CID8027552,2024-11-23 12:33:55,Completed,eBike,Central Secretariat,Inderlok,12.6,15.1,,,,,,,212.0,15.24,4.1,4.6,Cash,0
CNR7388541,CID2423476,2024-06-26 17:03:38,Cancelled by Customer,Bike,Kadarpur,Uttam Nagar,6.3,,1,Driver asked to cancel,,,,,,,,,,0
CNR8410131,CID5854191,2024-12-29 07:16:21,Completed,Auto,Saidulajab,Anand Vihar,4.7,42.4,,,,,,,628.0,36.57,3.6,4.2,Debit Card,0
CNR2095491,CID8483848,2024-02-24 08:10:01,Completed,Premier Sedan,Malviya Nagar,Udyog Bhawan,6.4,41.2,,,,,,,613.0,48.89,3.8,4.8,UPI,0
CNR7267044,CID1347088,2024-10-01 14:01:49,Completed,Go Mini,Saidulajab,Tilak Nagar,4.7,36.1,,,,,,,296.0,18.3,4.5,4.0,UPI,0
CNR8462103,CID7062186,2024-11-05 18:57:50,Completed,Bike,Raj Nagar Extension,Kherki Daula Toll,12.1,26.0,,,,,,,680.0,47.94,4.8,4.1,UPI,0
CNR7704981,CID9692480,2024-10-15 12:06:24,Completed,Auto,Manesar,Shahdara,8.9,33.4,,,,,,,543.0,22.79,4.7,4.6,UPI,0
CNR3704457,CID8040865,2024-06-30 10:55:12,Completed,Bike,Maidan Garhi,Bhiwadi,9.5,43.6,,,,,,,315.0,22.43,3.9,4.3,Credit Card,0
CNR4402949,CID2873599,2024-11-29 20:33:20,Cancelled by Driver,Auto,Mansarovar Park,Udyog Vihar Phase 4,8.0,,,,1,Customer related issue,,,,,,,,0
CNR6822884,CID2697581,2024-03-06 08:40:58,Completed,Go Mini,Golf Course Road,Noida Sector 18,9.6,16.6,,,,,,,250.0,23.2,4.5,3.6,Credit Card,0
CNR4108677,CID2839142,2024-09-13 02:28:32,Completed,Auto,Panipat,Mundka,12.4,25.1,,,,,,,140.0,13.58,4.3,4.3,Cash,0
CNR7044475,CID2820917,2024-07-29 02:27:02,Cancelled by Driver,Auto,Inderlok,Chirag Delhi,11.9,,,,1,More than permitted people in there,,,,,,,,0
